video_id,trending_date,title,channel_title,category_id,publish_time,tags,views,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,video_error_or_removed
uSxxrmF1c7w,2017-11-23,MissionIAS201822November2017TheHinduDailyEditorialDiscussion,only ias,27,2017-11-22 03:27,november|current|affairs|studyiq|study|iq|best|gk|general|knowledge|static|upsc|ssc|cgl|chsl|lic|ldc|mts|ibps|po|clerk|sbi|up|pcs|psc|mp|andhra|telangana|2017|2018|2019|2020|clat|bba|exam|exams|top|read|for|to|on|at|from|hindi|english|issue|debate|discussion|uppsc|uppcs|mppsc|cgpsc|tpsc|tspsc|appsc|mpsc|ras|rpsc|reet|jssc|steno|the,28148,0,0,0,https://i.ytimg.com/vi/uSxxrmF1c7w/default.jpg,1,1,0
Zzs6wTGDD2A,2017-11-23,GirliyapasTruthOrDareWithHusband,Girliyapa,22,2017-11-19 09:11,couple|marriage|husband|wife|games|relatives|friends|fights|relationships|wedding|ex|jealousy,620007,17473,857,647,https://i.ytimg.com/vi/Zzs6wTGDD2A/default.jpg,0,0,0
bEump0zeN1c,2017-11-23,ExtraJabardasthPromo24thNovember2017ExtraJabardasthLatestPromoRashmiSudigaliSudheer,mallemalatv,24,2017-11-20 07:58,Mallemalatv,1138391,4653,408,327,https://i.ytimg.com/vi/bEump0zeN1c/default.jpg,0,0,0
7jBuObyGyVk,2017-11-23,ReasonsBehindWhyComedianBrahmanadamEarnedMoneymoreThanMegastar,Tollywood Mirapakai,24,2017-11-20 04:23,tm,162244,941,137,282,https://i.ytimg.com/vi/7jBuObyGyVk/default.jpg,0,0,0
O7SyrJCf2ck,2017-11-23,JrNTRandRamCharaninSSRajamoulimultistarrerTV9Entertainment,TV9 Entertainment,24,2017-11-19 08:06,,261174,1717,289,458,https://i.ytimg.com/vi/O7SyrJCf2ck/default.jpg,0,0,0
pNl8xXkPJeA,2017-11-23,TeluguTVSerialTop10ActressesandtheirRealLifeHusbandsTollywoodLife,Tollywood Life,24,2017-11-21 03:35,,422480,589,210,23,https://i.ytimg.com/vi/pNl8xXkPJeA/default.jpg,0,0,0
nK__yBd1z1E,2017-11-23,IFCITIESSTATESWERETEACHERSRishhSome&SadakChhap,Rishhsome,23,2017-11-18 13:58,rishhsome|vines|rishabh|funny|laugh|delhi|india|DESI|VIDEOS,823477,37385,3598,2895,https://i.ytimg.com/vi/nK__yBd1z1E/default.jpg,0,0,0
1BPmz8tBXyA,2017-11-23,JusticeLeagueSpoofMotionPosterShudhDesiEndings,Shudh Desi Endings,23,2017-11-21 07:59,,41141,1170,107,114,https://i.ytimg.com/vi/1BPmz8tBXyA/default.jpg,0,0,0
hIkn0ecQPxI,2017-11-23,AishwaryaRaiCRIES&LashesOutAsPaparazziHarassDaughterAradhyaBachchanFullVideo,BiscootTV,24,2017-11-20 16:39,,719515,1661,695,650,https://i.ytimg.com/vi/hIkn0ecQPxI/default.jpg,0,0,0
mewW_pRSgEc,2017-11-23,TrumpBacksRoyMooreCharlieRoseFiredforSexualHarassmentACloserLook,Late Night with Seth Meyers,23,2017-11-22 02:00,trump|NBC|television|funny|comedy|humor|parody|host|promo|seth|meyers|satire|CBS|Alabama|Senate|PBS|Thanksgiving|Florida,1382432,16481,916,2497,https://i.ytimg.com/vi/mewW_pRSgEc/default.jpg,0,0,0
CzmIrPvIzxk,2017-11-23,HonestTrailersTheEmojiMovie,Screen Junkies,1,2017-11-21 18:00,screenjunkies,1586719,43567,927,5865,https://i.ytimg.com/vi/CzmIrPvIzxk/default.jpg,0,0,0
aOuIUS4BnQI,2017-11-23,IndiasManushiChillarWinsMissWorld2017,Aaj Tak,25,2017-11-19 11:48,aajtak|manushi|india,158361,1393,81,12,https://i.ytimg.com/vi/aOuIUS4BnQI/default.jpg,0,0,0
0Fo5rISAJAw,2017-11-23,25INGENIOUSNEWUSESFORSPONGESANDTOWELS,5-Minute Crafts,26,2017-11-21 08:30,DIY|crafts|trucos|lifehacks|tricks|tips|Handcraft|Tutorial|sponge|towel|towels|sponges|clean|cleaning|nail|knife|scissors|soap|kitchen|way|ways,1071590,8721,722,720,https://i.ytimg.com/vi/0Fo5rISAJAw/default.jpg,0,0,0
NN6KOJiNvuQ,2017-11-23,TVFsTechConversationsWithDadGenerationGapQtiyapa,TheViralFeverVideos,24,2017-11-18 14:34,tvf|humour|qtiyapa|permanent|roommates|barely|speaking|drama|originals|comedy|sketch,978793,33541,722,1391,https://i.ytimg.com/vi/NN6KOJiNvuQ/default.jpg,0,0,0
gnLGPslfX0c,2017-11-23,TypesOfLUDOPlayersHarshBeniwal,Harsh Beniwal,23,2017-11-16 14:32,harshbeniwal|ludo|types|of|players,3236130,178012,6427,9256,https://i.ytimg.com/vi/gnLGPslfX0c/default.jpg,0,0,0
yeij2JKM1mU,2017-11-23,ThePaltiKhorFRIEND,ashish chanchlani vines,23,2017-11-17 13:13,ashish|chanchlani,3147561,192171,2896,14055,https://i.ytimg.com/vi/yeij2JKM1mU/default.jpg,0,0,0
HJZEp4s8sKI,2017-11-23,PosaniKrishnaMuraliSensationalCommentsOnLokeshChandraBabuNaiduNandiAwardsControversy,Telugu Popular TV,25,2017-11-21 10:37,news,46925,596,51,156,https://i.ytimg.com/vi/HJZEp4s8sKI/default.jpg,0,0,0
FYFiubhNlaY,2017-11-23,AishwaryaRaisCUTEMomentsWithAaradhyaAtLateFatherKrishnarajsBirthAnniversary,Movie Talkies,24,2017-11-20 14:25,bollywood|movietalkies|Aaradhya,228503,351,94,39,https://i.ytimg.com/vi/FYFiubhNlaY/default.jpg,0,0,0
iIzRYZyrg8U,2017-11-23,LiveKandhalaJattanHoshiarpurKabaddiTournament22Nov2017,Kabaddi365.com,17,2017-11-22 17:24,Kabaddi365.com|livekabaddi|Kandhala|Jattan|Hoshiarpur|2017,200467,3047,210,9,https://i.ytimg.com/vi/iIzRYZyrg8U/default.jpg,0,0,0
hj40PpRtpK4,2017-11-23,DeepikaPadukonebagsthemostpopularactressonSocialMediaandSummitAward,NOIX TV,24,2017-11-20 06:52,Entertainment|amaravathi,65586,280,37,22,https://i.ytimg.com/vi/hj40PpRtpK4/default.jpg,0,0,0
rLwyewjozJs,2017-11-23,ModernSwayamwaramVIVA,VIVA,23,2017-11-17 08:55,viva|shannu|modern|swayamwaram|telugu|comedy|funny|ramayanam,1182853,28796,3011,2214,https://i.ytimg.com/vi/rLwyewjozJs/default.jpg,0,0,0
XtxVwJ7e9Lg,2017-11-23,OptionalSubjectandhowtogoaboutyourpreparationinthelightofBaswancommitteeReport,Unacademy,27,2017-11-22 16:27,unacademy|indian|education|UPSC,13221,528,17,119,https://i.ytimg.com/vi/XtxVwJ7e9Lg/default.jpg,0,0,0
Ty9yzhgT2mc,2017-11-23,FilterCopyIfStraightPeopleWereTreatedLikeGayPeopleFt.AishaBanerjeeandSurbhiBagga,FilterCopy,23,2017-11-21 08:48,gay|transgender|homosexual|lesbian|bi|bisexual|queer|straight|rainbow|equality|meme|funny|filtercopy|comedy|scoopwhoop|RVCJ|buzzfeed|timeliners|girliyapa|netflix|BYN|vines|screenpatti|banerjee,278114,8501,916,733,https://i.ytimg.com/vi/Ty9yzhgT2mc/default.jpg,0,0,0
XsRkmh2CdvU,2017-11-23,AkilaPriyaPraisesDeepikaPadukoneSocialMediaSummit&AwardsAmaravathiiNews,I News,25,2017-11-20 05:45,Amaravathi,44978,0,0,13,https://i.ytimg.com/vi/XsRkmh2CdvU/default.jpg,0,1,0
wKkmHM8IFbc,2017-11-23,7AWESOMELIFEHACKS,Power Vision,26,2017-11-21 14:00,Coke|Drill|LifeHacks|Fanta|Sparklers|Egg|Matches|HandMade,177233,776,262,89,https://i.ytimg.com/vi/wKkmHM8IFbc/default.jpg,0,0,0
YKSOC__UU2o,2017-11-23,PosaniKrishnaMuraliCommentsOnNandiAwardsPosaniPraisesCMKCRandTelanganaTeluguAdda,Telugu Adda,24,2017-11-21 09:59,,32758,561,49,123,https://i.ytimg.com/vi/YKSOC__UU2o/default.jpg,0,0,0
YZ5txqs-1mc,2017-11-23,RKOpenDebateWithTollywoodCelebritiesOverNandiAwardsControversyPart1ABNTelugu,ABN Telugu,25,2017-11-19 07:07,balakrishna|abn,310944,715,1469,0,https://i.ytimg.com/vi/YZ5txqs-1mc/default.jpg,1,0,0
e1sJzAkI318,2017-11-23,Bhavishyavani22ndNovember2017,IndiaTV,25,2017-11-22 04:29,bhavishyawani|puja|astrology|astro|weekly|monthly|yearly|prediction|numerology|news|vastu,13055,178,20,6,https://i.ytimg.com/vi/e1sJzAkI318/default.jpg,0,0,0
AzaQlmMFtG0,2017-11-23,ActressBhavanasANGELICENTRYatJyothiKrishnaweddingCelebrities,indiglamour,22,2017-11-19 14:43,Dileep|Kavya|Mohanlal|Mammootty|malayalam,177370,278,90,111,https://i.ytimg.com/vi/AzaQlmMFtG0/default.jpg,0,0,0
1lRQZEXNq6Y,2017-11-23,DailyPromiseandPrayerbyBro.P.SatishKumarfromCalvaryTemple22.11.2017,Calvary Temple Hyderabad,22,2017-11-21 18:30,shalom,15192,924,19,168,https://i.ytimg.com/vi/1lRQZEXNq6Y/default.jpg,0,0,0
9vHzfUkSEsk,2017-11-24,MasterpieceOfficialTeaserMammoottyUnniMukundanSanthoshPanditPoonamBajva,East Coast,1,2017-11-23 12:20,Mammootty,766469,44070,3689,2968,https://i.ytimg.com/vi/9vHzfUkSEsk/default.jpg,0,0,0
KQb4d9N-sQw,2017-11-24,FukrapantiStudentsDoInClassroomFt.HunnyChoocha&Lali,ashish chanchlani vines,23,2017-11-23 13:30,fukrey|choocha,1642514,173935,2270,10842,https://i.ytimg.com/vi/KQb4d9N-sQw/default.jpg,0,0,0
LuswB7sAvyo,2017-11-24,ChalakBoyFriendAmitBhadana,Amit Bhadana,24,2017-11-21 14:11,desi|girlfriend|boyfriend|udictionary,3774787,212684,7538,21814,https://i.ytimg.com/vi/LuswB7sAvyo/default.jpg,0,0,0
zMxIW7uwDGg,2017-11-24,DJDuvvadaJagannadham2017NewReleasedFullHindiDubbedMovieAlluArjunPoojaHegde,Goldmines Telefilms,1,2017-11-19 16:30,Goldmines,25426287,195755,16353,4474,https://i.ytimg.com/vi/zMxIW7uwDGg/default.jpg,0,0,0
KLMnGtoq5Oo,2017-11-24,Jabardasth30thNovember2017LatestPromo,ETV Jabardasth,22,2017-11-23 17:18,super2|jabardasth|etv20|roja|rashmi|dhanraj|chandra|chanti|raghava|sudigaali,533830,3685,273,509,https://i.ytimg.com/vi/KLMnGtoq5Oo/default.jpg,0,0,0
JLi4NGNQIkE,2017-11-24,RoadTripWithAnnoyingGirlfriendVineByFunkYou,Funk You,24,2017-11-23 09:00,girlfriend|trip|annoying|boyfriend,219938,11126,835,940,https://i.ytimg.com/vi/JLi4NGNQIkE/default.jpg,0,0,0
v70b6o6bk3s,2017-11-24,PickingUpGirlwithLuxuriousCarAashqeen,Aashqeen,23,2017-11-23 14:37,aashqeen|funny|comedy|latest|vines,334101,30404,1517,2609,https://i.ytimg.com/vi/v70b6o6bk3s/default.jpg,0,0,0
4b07d_ihmB0,2017-11-24,DeivamagalEpisode1396231117,VikatanTV,43,2017-11-23 15:00,deivamagal|VikatanTV|devamagal|deviamagal|deivamahal|devaimagal|divamagal,620555,3397,780,300,https://i.ytimg.com/vi/4b07d_ihmB0/default.jpg,0,0,0
Zyfhxlaeihg,2017-11-24,DateSpoilerzft.AshishChanchlaniTheTimeliners,The Timeliners,24,2017-11-21 13:44,Date|Dating|Girlfriend|Boyfriend|Pizza|Foodie|Hitman|Bourne|Mission|Spy|Humour|Comedy|LOL|Hacking|Crush|Love|Romance|Bollywood,1042015,43081,3426,1939,https://i.ytimg.com/vi/Zyfhxlaeihg/default.jpg,0,0,0
Hv03nRrmkMM,2017-11-24,RanveerSinghReplyToKarniSenaRanveerSinghReactionOnPadmavatiControversy,Viralbollywood,24,2017-11-21 14:13,padmavati,668917,4056,1642,1783,https://i.ytimg.com/vi/Hv03nRrmkMM/default.jpg,0,0,0
eQcJpa_QHWU,2017-11-24,UppumMulakumFlowersEP#481,Flowers Comedy,24,2017-11-23 09:11,uppum|Balanchandran|Neelima|balanchandran|entertainment|marimayam|programme|moosa|funny,362837,2716,252,694,https://i.ytimg.com/vi/eQcJpa_QHWU/default.jpg,0,0,0
ubAZZ-FvHNA,2017-11-24,Debateon#PosaniKrishnaMuraliCommentsonNandiAwards10TV,10TVNewsChannel,25,2017-11-21 15:20,Comments,164415,551,285,569,https://i.ytimg.com/vi/ubAZZ-FvHNA/default.jpg,0,0,0
JWkUrw1oh4I,2017-11-24,ShockingNewsSecret&MysteryinsideJayaspendrive,Vikatan TV,25,2017-11-23 08:30,vikatan,103394,707,71,45,https://i.ytimg.com/vi/JWkUrw1oh4I/default.jpg,0,0,0
BOw5RtQGbYY,2017-11-24,CollegevsOfficeLifeMahathalli,Mahathalli,24,2017-11-22 14:44,telugu|comedy|mahathalli|2017,290900,4518,253,488,https://i.ytimg.com/vi/BOw5RtQGbYY/default.jpg,0,0,0
O-Wt0_7Jd80,2017-11-24,JayammuNischayammuRaaMovieScenesPosaniStopsPoornasMarriage,Bhavani HD Movies,24,2017-11-23 08:30,poorna,50266,176,15,8,https://i.ytimg.com/vi/O-Wt0_7Jd80/default.jpg,0,0,0
SwSnoB3Wgr4,2017-11-24,KonchemTouchLoUnteCheptaSeason3ReventhLipisikaRamyaBeharaPromoPradeepMachiraju,Pradeep Machiraju,22,2017-11-21 09:45,Reventh|Lipisika,369501,1749,83,103,https://i.ytimg.com/vi/SwSnoB3Wgr4/default.jpg,0,0,0
ZJDMWVZta3M,2017-11-24,Incredibles2OfficialTeaserTrailer,Disney•Pixar,1,2017-11-18 15:43,Pixar|Disney|Animation|elastigirl|dash|violet|trailer|teaser|clip|HD|funny|hilarious,22118673,410051,9540,45689,https://i.ytimg.com/vi/ZJDMWVZta3M/default.jpg,0,0,0
ezl84JvucJQ,2017-11-24,92ndBirthdayCelebrationsofBhagawanSriSathyaSaiBabaatPrasanthiNilayam23Nov2017Part1,Radio Sai Global Harmony,29,2017-11-23 04:41,radiosai|saibabaradiosai,34498,620,21,45,https://i.ytimg.com/vi/ezl84JvucJQ/default.jpg,0,0,0
m3MIkt8lxjA,2017-11-24,NaaPeruThanksgivingChicagoSubbarao,Chicago Subbarao,23,2017-11-23 14:55,Subbarao|Chicago|TV|Telugu|tamada|wirally|Comedy,68877,1888,106,160,https://i.ytimg.com/vi/m3MIkt8lxjA/default.jpg,0,0,0
hMZP19GEZmQ,2017-11-24,BenafshaSoonawallaABUSESHinaKhanBiggBoss11EXCLUSIVEInterview,Lehren Small Screen,24,2017-11-20 12:48,,524131,1602,1088,751,https://i.ytimg.com/vi/hMZP19GEZmQ/default.jpg,0,0,0
zj0AQTf3Zko,2017-11-24,23November2017TheHinduEditorialNewsPaperAnalysisUPSCSSCIBPSCurrentaffairsHD,Study IQ education,27,2017-11-23 03:32,november|current|affairs|studyiq|study|iq|best|gk|general|knowledge|static|upsc|ssc|cgl|chsl|lic|ldc|mts|ibps|po|clerk|sbi|up|pcs|psc|mp|andhra|telangana|2017|2018|2019|2020|clat|bba|exam|exams|top|read|for|to|on|at|from|hindi|english|issue|debate|discussion|uppsc|uppcs|mppsc|cgpsc|tpsc|tspsc|appsc|mpsc|ras|rpsc|reet|jssc|steno|the,46313,1870,29,591,https://i.ytimg.com/vi/zj0AQTf3Zko/default.jpg,0,0,0
Iwmb4qFNY7U,2017-11-24,MissionIAS201823November2017TheHinduDailyEditorialDiscussion,only ias,27,2017-11-23 02:39,,27627,0,0,0,https://i.ytimg.com/vi/Iwmb4qFNY7U/default.jpg,1,1,0
XA24uqrtU7s,2017-11-24,UndavalliSaidIwanttoapologizeChandrababuNaiduinthepresenceofallmediall2day2morrow,2Day 2Morrow,24,2017-11-22 09:18,2day2morrow|tdp|undavalli|jagan|ysr|posani,54693,290,89,67,https://i.ytimg.com/vi/XA24uqrtU7s/default.jpg,0,0,0
gu_cSXf1zGo,2017-11-24,OfficialTrailerSalluKiShaadiMovieReleasingon8thDecember,T-Series,10,2017-11-20 12:36,bollywood|songs|2017,992449,8328,2045,722,https://i.ytimg.com/vi/gu_cSXf1zGo/default.jpg,0,0,0
1T2ISZ7s23U,2017-11-24,TRSYouthLeaderSrinivasReddy3rdWifeDeviFacetoFaceRajNewsTelugu,RAJ NEWS Telugu,25,2017-11-21 06:45,TRS|telangana|rajnewstelugu|face,144400,340,122,280,https://i.ytimg.com/vi/1T2ISZ7s23U/default.jpg,0,0,0
